age,education,sex,relationship,marital-status,income
37.0,Assoc-acdm,Male,Husband,Divorced,<=50K
57.0,HS-grad,Male,Husband,Never-married,>50K
42.0,Some-college,Male,Husband,Married-civ-spouse,>50K
29.0,Bachelors,Male,Wife,Married-civ-spouse,<=50K
26.0,Bachelors,Female,Husband,Never-married,<=50K
35.0,Masters,Female,Own-child,Never-married,<=50K
37.0,Some-college,Male,Not-in-family,Divorced,>50K
18.0,Bachelors,Male,Husband,Married-civ-spouse,<=50K
22.0,Bachelors,Male,Husband,Married-civ-spouse,<=50K
43.0,HS-grad,Male,Husband,Never-married,<=50K
25.0,HS-grad,Male,Husband,Married-civ-spouse,>50K
53.0,HS-grad,Female,Other-relative,Divorced,<=50K
31.0,HS-grad,Male,Husband,Married-civ-spouse,<=50K
23.0,Prof-school,Female,Husband,Never-married,<=50K
23.0,Some-college,Male,Not-in-family,Widowed,<=50K
64.0,Some-college,Female,Husband,Married-civ-spouse,<=50K
24.0,HS-grad,Male,Not-in-family,Widowed,>50K
21.0,HS-grad,Female,Husband,Married-civ-spouse,<=50K
54.0,HS-grad,Male,Husband,Married-civ-spouse,<=50K
26.0,10th,Female,Not-in-family,Married-civ-spouse,<=50K
43.0,Bachelors,Female,Not-in-family,Married-civ-spouse,<=50K
52.0,11th,Male,Not-in-family,Married-civ-spouse,<=50K
41.0,HS-grad,Male,Unmarried,Married-civ-spouse,<=50K
61.0,Some-college,Male,Husband,Widowed,<=50K
43.0,HS-grad,Female,Husband,Married-civ-spouse,<=50K
21.0,HS-grad,Male,Not-in-family,Never-married,<=50K
42.0,Assoc-voc,Female,Not-in-family,Married-civ-spouse,<=50K
43.0,Bachelors,Female,Wife,Married-civ-spouse,<=50K
53.0,Assoc-acdm,Male,Husband,Never-married,<=50K
21.0,Some-college,Female,Husband,Never-married,<=50K
45.0,Bachelors,Female,Own-child,Married-civ-spouse,<=50K
51.0,HS-grad,Female,Not-in-family,Never-married,>50K
47.0,9th,Female,Husband,Married-civ-spouse,<=50K
37.0,7th-8th,Male,Husband,Married-civ-spouse,>50K
33.0,Bachelors,Male,Not-in-family,Never-married,<=50K
40.0,Bachelors,Male,Husband,Married-civ-spouse,<=50K
45.0,Bachelors,Female,Own-child,Married-civ-spouse,<=50K
60.0,HS-grad,Male,Not-in-family,Married-civ-spouse,>50K
39.0,Bachelors,Male,Husband,Never-married,<=50K
54.0,Prof-school,Male,Husband,Never-married,>50K
43.0,12th,Male,Own-child,Married-civ-spouse,<=50K
17.0,Bachelors,Female,Husband,Married-civ-spouse,<=50K
38.0,HS-grad,Male,Not-in-family,Married-civ-spouse,>50K
30.0,HS-grad,Female,Unmarried,Never-married,<=50K
28.0,5th-6th,Male,Wife,Married-civ-spouse,>50K
30.0,HS-grad,Female,Own-child,Married-civ-spouse,<=50K
30.0,Bachelors,Female,Unmarried,Divorced,<=50K
42.0,HS-grad,Male,Unmarried,Never-married,<=50K
45.0,7th-8th,Female,Husband,Never-married,<=50K
28.0,HS-grad,Female,Unmarried,Never-married,>50K
23.0,HS-grad,Male,Not-in-family,Married-civ-spouse,<=50K
19.0,Bachelors,Male,Husband,Married-civ-spouse,<=50K
39.0,Masters,Male,Not-in-family,Never-married,<=50K
25.0,Assoc-voc,Female,Husband,Married-civ-spouse,<=50K
19.0,Assoc-acdm,Male,Husband,Married-civ-spouse,<=50K
58.0,10th,Female,Not-in-family,Separated,<=50K
39.0,Some-college,Male,Husband,Separated,<=50K
22.0,HS-grad,Female,Unmarried,Married-civ-spouse,<=50K
52.0,HS-grad,Male,Husband,Married-civ-spouse,>50K
72.0,5th-6th,Male,Own-child,Never-married,<=50K
33.0,5th-6th,Male,Husband,Married-civ-spouse,<=50K
20.0,Bachelors,Male,Unmarried,Married-civ-spouse,<=50K
24.0,HS-grad,Female,Husband,Married-civ-spouse,<=50K
32.0,HS-grad,Male,Husband,Married-civ-spouse,<=50K
55.0,HS-grad,Male,Husband,Married-civ-spouse,<=50K
22.0,Some-college,Female,Wife,Married-civ-spouse,>50K
51.0,Doctorate,Male,Husband,Married-civ-spouse,<=50K
19.0,10th,Male,Husband,Never-married,<=50K
33.0,HS-grad,Male,Not-in-family,Divorced,<=50K
42.0,12th,Female,Husband,Married-civ-spouse,>50K
20.0,Bachelors,Male,Husband,Married-civ-spouse,>50K
40.0,Some-college,Male,Husband,Divorced,<=50K
63.0,Some-college,Male,Own-child,Never-married,<=50K
22.0,Bachelors,Female,Husband,Never-married,>50K
45.0,Doctorate,Female,Own-child,Divorced,>50K
41.0,HS-grad,Female,Own-child,Married-civ-spouse,<=50K
26.0,Prof-school,Male,Not-in-family,Married-civ-spouse,<=50K
19.0,10th,Male,Husband,Divorced,<=50K
20.0,10th,Male,Wife,Never-married,<=50K
38.0,5th-6th,Female,Not-in-family,Never-married,<=50K
61.0,HS-grad,Male,Husband,Never-married,<=50K
40.0,HS-grad,Male,Not-in-family,Married-civ-spouse,<=50K
44.0,Some-college,Male,Own-child,Married-civ-spouse,<=50K
37.0,Bachelors,Female,Not-in-family,Married-civ-spouse,<=50K
42.0,HS-grad,Male,Not-in-family,Never-married,<=50K
23.0,HS-grad,Female,Husband,Married-civ-spouse,<=50K
57.0,HS-grad,Female,Unmarried,Married-civ-spouse,<=50K
49.0,Bachelors,Male,Other-relative,Divorced,<=50K
85.0,Assoc-acdm,Female,Own-child,Married-civ-spouse,<=50K
31.0,HS-grad,Male,Husband,Widowed,<=50K
26.0,9th,Male,Not-in-family,Divorced,<=50K
22.0,Some-college,Male,Other-relative,Never-married,>50K
66.0,HS-grad,Male,Not-in-family,Divorced,<=50K
48.0,Assoc-voc,Female,Husband,Never-married,>50K
23.0,Masters,Male,Husband,Married-civ-spouse,<=50K
39.0,1st-4th,Female,Not-in-family,Married-civ-spouse,<=50K
34.0,Prof-school,Female,Own-child,Married-civ-spouse,>50K
24.0,HS-grad,Female,Wife,Married-civ-spouse,<=50K
22.0,9th,Male,Not-in-family,Married-civ-spouse,>50K
65.0,10th,Male,Husband,Never-married,<=50K
29.0,Some-college,Female,Not-in-family,Never-married,<=50K
61.0,Bachelors,Female,Husband,Married-civ-spouse,<=50K
18.0,Some-college,Male,Not-in-family,Never-married,<=50K
34.0,HS-grad,Male,Own-child,Divorced,<=50K
21.0,HS-grad,Female,Husband,Never-married,<=50K
20.0,12th,Female,Husband,Married-civ-spouse,<=50K
42.0,Some-college,Female,Husband,Never-married,<=50K
21.0,Masters,Male,Other-relative,Married-civ-spouse,<=50K
43.0,HS-grad,Male,Other-relative,Married-civ-spouse,<=50K
46.0,7th-8th,Female,Husband,Never-married,<=50K
26.0,Assoc-voc,Male,Own-child,Never-married,>50K
64.0,HS-grad,Male,Husband,Married-civ-spouse,<=50K
43.0,Bachelors,Male,Not-in-family,Never-married,<=50K
32.0,HS-grad,Male,Husband,Married-civ-spouse,>50K
43.0,11th,Male,Other-relative,Widowed,<=50K
45.0,11th,Male,Husband,Never-married,<=50K
31.0,HS-grad,Male,Own-child,Married-civ-spouse,<=50K
35.0,10th,Male,Not-in-family,Separated,<=50K
29.0,11th,Female,Not-in-family,Never-married,>50K
42.0,Doctorate,Female,Unmarried,Married-civ-spouse,<=50K
55.0,11th,Male,Not-in-family,Widowed,<=50K
22.0,HS-grad,Female,Not-in-family,Never-married,<=50K
55.0,Bachelors,Male,Husband,Married-civ-spouse,<=50K
18.0,Assoc-voc,Male,Own-child,Divorced,<=50K
45.0,HS-grad,Male,Husband,Married-civ-spouse,<=50K
34.0,5th-6th,Male,Other-relative,Never-married,>50K
49.0,Bachelors,Female,Unmarried,Married-civ-spouse,<=50K
45.0,HS-grad,Female,Unmarried,Married-civ-spouse,<=50K
35.0,Some-college,Male,Own-child,Never-married,>50K
41.0,Some-college,Male,Not-in-family,Divorced,>50K
37.0,Bachelors,Male,Own-child,Never-married,>50K
